Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.2-192.168.56.3-2445-80-6,192.168.56.2,2445,192.168.56.3,80,6,03/04/2026 04:00:14 PM,726,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.231404958678,363.0,339.4112549695428,603.0,123.0,726.0,726.0,0.0,726.0,726.0,0,0,0,0,0,0,0,0,0,40,24,2754.8209366391184,1377.4104683195592,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2446-80-6,192.168.56.2,2446,192.168.56.3,80,6,03/04/2026 04:00:14 PM,899,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337.0411568409345,449.5,607.4047250392443,879.0,20.0,899.0,899.0,0.0,899.0,899.0,0,0,0,0,0,0,0,0,0,40,24,2224.694104560623,1112.3470522803116,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2447-80-6,192.168.56.2,2447,192.168.56.3,80,6,03/04/2026 04:00:14 PM,853,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.9988276670574,426.5,553.6646096690667,818.0,35.0,853.0,853.0,0.0,853.0,853.0,0,0,0,0,0,0,0,0,0,40,24,2344.6658851113716,1172.3329425556858,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2448-80-6,192.168.56.2,2448,192.168.56.3,80,6,03/04/2026 04:00:14 PM,984,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.780487804878,492.0,666.0945878777278,963.0,21.0,984.0,984.0,0.0,984.0,984.0,0,0,0,0,0,0,0,0,0,40,24,2032.5203252032518,1016.2601626016259,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2449-80-6,192.168.56.2,2449,192.168.56.3,80,6,03/04/2026 04:00:14 PM,850,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.4117647058824,425.0,555.7859300126264,818.0,32.0,850.0,850.0,0.0,850.0,850.0,0,0,0,0,0,0,0,0,0,40,24,2352.9411764705883,1176.4705882352941,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2450-80-6,192.168.56.2,2450,192.168.56.3,80,6,03/04/2026 04:00:14 PM,697,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.16068866571,348.5,467.39758236430794,679.0,18.0,697.0,697.0,0.0,697.0,697.0,0,0,0,0,0,0,0,0,0,40,24,2869.4404591104735,1434.7202295552368,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2451-80-6,192.168.56.2,2451,192.168.56.3,80,6,03/04/2026 04:00:14 PM,964,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.033195020747,482.0,657.6093065034892,947.0,17.0,964.0,964.0,0.0,964.0,964.0,0,0,0,0,0,0,0,0,0,40,24,2074.688796680498,1037.344398340249,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2452-80-6,192.168.56.2,2452,192.168.56.3,80,6,03/04/2026 04:00:14 PM,623,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.409309791333,311.5,420.72853480599576,609.0,14.0,623.0,623.0,0.0,623.0,623.0,0,0,0,0,0,0,0,0,0,40,24,3210.2728731942216,1605.1364365971108,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2453-80-6,192.168.56.2,2453,192.168.56.3,80,6,03/04/2026 04:00:14 PM,885,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.830508474576,442.5,605.9905114768712,871.0,14.0,885.0,885.0,0.0,885.0,885.0,0,0,0,0,0,0,0,0,0,40,24,2259.8870056497176,1129.9435028248588,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2454-80-6,192.168.56.2,2454,192.168.56.3,80,6,03/04/2026 04:00:14 PM,625,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,312.5,415.0716805565034,606.0,19.0,625.0,625.0,0.0,625.0,625.0,0,0,0,0,0,0,0,0,0,40,24,3200.0,1600.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2455-80-6,192.168.56.2,2455,192.168.56.3,80,6,03/04/2026 04:00:14 PM,908,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.9647577092514,454.0,595.383909759073,875.0,33.0,908.0,908.0,0.0,908.0,908.0,0,0,0,0,0,0,0,0,0,40,24,2202.6431718061676,1101.3215859030838,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2456-80-6,192.168.56.2,2456,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1121,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.1819803746653,560.5,761.5540033379117,1099.0,22.0,1121.0,1121.0,0.0,1121.0,1121.0,0,0,0,0,0,0,0,0,0,40,24,1784.121320249777,892.0606601248885,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2457-80-6,192.168.56.2,2457,192.168.56.3,80,6,03/04/2026 04:00:14 PM,637,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.576138147567,318.5,422.14274836836887,617.0,20.0,637.0,637.0,0.0,637.0,637.0,0,0,0,0,0,0,0,0,0,40,24,3139.717425431711,1569.8587127158555,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2458-80-6,192.168.56.2,2458,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1139,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.8893766461806,569.5,774.2819253992695,1117.0,22.0,1139.0,1139.0,0.0,1139.0,1139.0,0,0,0,0,0,0,0,0,0,40,24,1755.9262510974538,877.9631255487269,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2459-80-6,192.168.56.2,2459,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1179,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.5292620865143,589.5,772.8677118368964,1136.0,43.0,1179.0,1179.0,0.0,1179.0,1179.0,0,0,0,0,0,0,0,0,0,40,24,1696.3528413910094,848.1764206955047,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2460-80-6,192.168.56.2,2460,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1241,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.4053182917005,620.5,787.0098474606274,1177.0,64.0,1241.0,1241.0,0.0,1241.0,1241.0,0,0,0,0,0,0,0,0,0,40,24,1611.6035455278002,805.8017727639001,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2461-80-6,192.168.56.2,2461,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1604,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.3241895261847,802.0,1055.003317530329,1548.0,56.0,1604.0,1604.0,0.0,1604.0,1604.0,0,0,0,0,0,0,0,0,0,40,24,1246.8827930174564,623.4413965087282,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2462-80-6,192.168.56.2,2462,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1648,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.388349514563,824.0,1114.4002871499988,1612.0,36.0,1648.0,1648.0,0.0,1648.0,1648.0,0,0,0,0,0,0,0,0,0,40,24,1213.5922330097087,606.7961165048544,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2463-80-6,192.168.56.2,2463,192.168.56.3,80,6,03/04/2026 04:00:14 PM,698,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.994269340974,349.0,442.64884502277874,662.0,36.0,698.0,698.0,0.0,698.0,698.0,0,0,0,0,0,0,0,0,0,40,24,2865.3295128939826,1432.6647564469913,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2464-80-6,192.168.56.2,2464,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1156,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.155709342561,578.0,782.0600999923215,1131.0,25.0,1156.0,1156.0,0.0,1156.0,1156.0,0,0,0,0,0,0,0,0,0,40,24,1730.1038062283737,865.0519031141869,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2465-80-6,192.168.56.2,2465,192.168.56.3,80,6,03/04/2026 04:00:14 PM,668,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.017964071856,334.0,444.06305858515185,648.0,20.0,668.0,668.0,0.0,668.0,668.0,0,0,0,0,0,0,0,0,0,40,24,2994.011976047904,1497.005988023952,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2466-80-6,192.168.56.2,2466,192.168.56.3,80,6,03/04/2026 04:00:14 PM,607,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4942.339373970346,303.5,405.1721856198917,590.0,17.0,607.0,607.0,0.0,607.0,607.0,0,0,0,0,0,0,0,0,0,40,24,3294.8929159802306,1647.4464579901153,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2467-80-6,192.168.56.2,2467,192.168.56.3,80,6,03/04/2026 04:00:14 PM,686,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.1778425655975,343.0,463.86204845837517,671.0,15.0,686.0,686.0,0.0,686.0,686.0,0,0,0,0,0,0,0,0,0,40,24,2915.451895043732,1457.725947521866,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2468-80-6,192.168.56.2,2468,192.168.56.3,80,6,03/04/2026 04:00:14 PM,675,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.444444444444,337.5,439.11331111684603,648.0,27.0,675.0,675.0,0.0,675.0,675.0,0,0,0,0,0,0,0,0,0,40,24,2962.9629629629626,1481.4814814814813,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2469-80-6,192.168.56.2,2469,192.168.56.3,80,6,03/04/2026 04:00:14 PM,602,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983.388704318937,301.0,405.87929240107826,588.0,14.0,602.0,602.0,0.0,602.0,602.0,0,0,0,0,0,0,0,0,0,40,24,3322.2591362126245,1661.1295681063123,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2470-80-6,192.168.56.2,2470,192.168.56.3,80,6,03/04/2026 04:00:14 PM,928,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.7586206896553,464.0,633.5676759431466,912.0,16.0,928.0,928.0,0.0,928.0,928.0,0,0,0,0,0,0,0,0,0,40,24,2155.1724137931033,1077.5862068965516,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2471-80-6,192.168.56.2,2471,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1022,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.420743639922,511.0,702.8641404994282,1008.0,14.0,1022.0,1022.0,0.0,1022.0,1022.0,0,0,0,0,0,0,0,0,0,40,24,1956.9471624266146,978.4735812133073,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2472-80-6,192.168.56.2,2472,192.168.56.3,80,6,03/04/2026 04:00:14 PM,531,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5649.717514124293,265.5,358.5031380615796,519.0,12.0,531.0,531.0,0.0,531.0,531.0,0,0,0,0,0,0,0,0,0,40,24,3766.478342749529,1883.2391713747645,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2473-80-6,192.168.56.2,2473,192.168.56.3,80,6,03/04/2026 04:00:14 PM,624,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.692307692308,312.0,422.8498551495554,611.0,13.0,624.0,624.0,0.0,624.0,624.0,0,0,0,0,0,0,0,0,0,40,24,3205.128205128205,1602.5641025641025,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2474-80-6,192.168.56.2,2474,192.168.56.3,80,6,03/04/2026 04:00:14 PM,594,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5050.50505050505,297.0,393.1513703397204,575.0,19.0,594.0,594.0,0.0,594.0,594.0,0,0,0,0,0,0,0,0,0,40,24,3367.0033670033667,1683.5016835016834,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2475-80-6,192.168.56.2,2475,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1177,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.8530161427357,588.5,779.938779648762,1140.0,37.0,1177.0,1177.0,0.0,1177.0,1177.0,0,0,0,0,0,0,0,0,0,40,24,1699.235344095157,849.6176720475785,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2476-80-6,192.168.56.2,2476,192.168.56.3,80,6,03/04/2026 04:00:14 PM,767,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.342894393742,383.5,506.9955621107546,742.0,25.0,767.0,767.0,0.0,767.0,767.0,0,0,0,0,0,0,0,0,0,40,24,2607.561929595828,1303.780964797914,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2477-80-6,192.168.56.2,2477,192.168.56.3,80,6,03/04/2026 04:00:14 PM,707,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.281471004244,353.5,473.0544366138003,688.0,19.0,707.0,707.0,0.0,707.0,707.0,0,0,0,0,0,0,0,0,0,40,24,2828.854314002829,1414.4271570014146,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2478-80-6,192.168.56.2,2478,192.168.56.3,80,6,03/04/2026 04:00:14 PM,950,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.8947368421054,475.0,649.1240251292506,934.0,16.0,950.0,950.0,0.0,950.0,950.0,0,0,0,0,0,0,0,0,0,40,24,2105.2631578947367,1052.6315789473683,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2479-80-6,192.168.56.2,2479,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1202,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.840266222962,601.0,824.4865068635144,1184.0,18.0,1202.0,1202.0,0.0,1202.0,1202.0,0,0,0,0,0,0,0,0,0,40,24,1663.893510815308,831.946755407654,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2480-80-6,192.168.56.2,2480,192.168.56.3,80,6,03/04/2026 04:00:14 PM,659,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.352048558422,329.5,440.5275246792191,641.0,18.0,659.0,659.0,0.0,659.0,659.0,0,0,0,0,0,0,0,0,0,40,24,3034.901365705615,1517.4506828528074,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2481-80-6,192.168.56.2,2481,192.168.56.3,80,6,03/04/2026 04:00:14 PM,630,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.9047619047615,315.0,422.8498551495554,614.0,16.0,630.0,630.0,0.0,630.0,630.0,0,0,0,0,0,0,0,0,0,40,24,3174.6031746031745,1587.3015873015872,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2482-80-6,192.168.56.2,2482,192.168.56.3,80,6,03/04/2026 04:00:14 PM,763,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.847968545216,381.5,519.7234841721124,749.0,14.0,763.0,763.0,0.0,763.0,763.0,0,0,0,0,0,0,0,0,0,40,24,2621.231979030144,1310.615989515072,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2483-80-6,192.168.56.2,2483,192.168.56.3,80,6,03/04/2026 04:00:14 PM,634,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.86119873817,317.0,425.67828227430164,618.0,16.0,634.0,634.0,0.0,634.0,634.0,0,0,0,0,0,0,0,0,0,40,24,3154.5741324921137,1577.2870662460568,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2484-80-6,192.168.56.2,2484,192.168.56.3,80,6,03/04/2026 04:00:14 PM,749,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.3404539385847,374.5,490.0249993622774,721.0,28.0,749.0,749.0,0.0,749.0,749.0,0,0,0,0,0,0,0,0,0,40,24,2670.22696929239,1335.113484646195,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2485-80-6,192.168.56.2,2485,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1057,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.2213812677387,528.5,656.9021997223026,993.0,64.0,1057.0,1057.0,0.0,1057.0,1057.0,0,0,0,0,0,0,0,0,0,40,24,1892.147587511826,946.073793755913,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2486-80-6,192.168.56.2,2486,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1526,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.923984272608,763.0,735.3910524340095,1283.0,243.0,1526.0,1526.0,0.0,1526.0,1526.0,0,0,0,0,0,0,0,0,0,40,24,1310.615989515072,655.307994757536,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
